"pk";"final_hostname";"final_ip";"_time";"final_ip_type";"final_ip_subnet_network_type";"final_ip_zone";"final_ip_zone_location";"metisCreatedDate";"shortDescription";"primarySupportGroup";"primaryUsedBy";"ComputerDn";"OrgUnitDn";"LocationFromAd_L";"LocationFromAd_City";"CountryFromAd";"LocationAbbreviation";"OuObjectDescription";"FromApplicationOu"
"10.121.138.150";;"10.121.138.150";"2025-10-28T20:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Matheus Sousa (BrgP/MFE28.7)";;;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"brg-c-0043r";"brg-c-0043r";"10.121.138.178";"2025-11-15T00:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"David Pinto (BrgP/MOE2.5)";"CN=BRG-C-0043R,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Pedro Gomes (BrgP/MFE16)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Tiago Pereira (ME/QMM-L3-BrgP)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Rita Monteiro (BrgP/CTG1)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Jose Bernardo Gomes (BrgP/MOE2.4)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Catia Fernandes (XC-HWP/ENG-PDM-BRG)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Raul Azeredo (BrgP/MFE28.1)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Rodrigo Salsa (ME/QMM-M1-BrgP)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Pedro Sampaio (BrgP/MFE28)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"POOL";"Portugal1";"Management Brg Fleet (CI/CWR13-IB)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Juliana dos Santos (BrgP/MFE33.4)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Ana Isabel Soares (BrgP/MOE2-P)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Daniel Pimenta (BrgP/MFE38)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Daniel Correia (BrgP/MFE38.1)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Miguel Fernandes (BrgP/MFE22)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Toni Gomes (BrgP/MFE24)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Ana Campos (ME/QMM-BrgP)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Emanuel Goncalves (ME/ETA2-SMT)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Tiago Valente (BrgP/MFE28)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Ricardo Silva (BrgP/MFE31.1)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"POOL";"Portugal1";"";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Rui Cachetas (BrgP/MOE2.1)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Alexandra Duarte (BrgP/MOE2.2)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Miguel Pires (M/BDO2-PU)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Joao Ferreira (BrgP/MFE38.7)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Tiago Afonso (XC-AC/ENG4-Brg)";;;;;;;;"False"
"10.121.138.52";;"10.121.138.52";"2025-10-23T16:00:00.000+0200";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-10-23T03:00:55.000+00:00";"n/a";"Portugal1";"Pedro Alves (XC-AC/ENG31-Brg)";;;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Marta Barbosa (BrgP/BPS)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Eduardo Lopes Guimaraes (BrgP/MFE28.5)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Ana Filipa Pinto (BrgP/MOE2.8)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Bruno Pinto (BrgP/COS14)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Pedro Cunha (BrgP/MOE2.8)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Mario Barroso (BrgP/MFE28.2)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Diogo Cunha (ME/ELS-PT)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"POOL";"Portugal1";"Carlos Manuel Ribeiro (ME/QMM-M1-BrgP)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Marco Pinheiro (BrgP/MFE28.2)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Eliana Oliveira (BrgP/MOE12)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Hugo Fonseca (XC-AS/ENG12-Brg)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Portugal1";"Vitor Esteves (BrgP/MOE18.4)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"10.121.140.219";"brg-c-001mf";"10.121.140.219";"2025-11-13T21:00:00.000+0100";"Bosch Intranet";"Office_WLAN";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n/a";"Germany South East, Austria3";"Nicolai Raidt (BhP/TEF-EAT23)";"CN=BRG-C-001MF,OU=Win10,OU=CLIENTCOMPUTERS,OU=Ci-winclient,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
